6398.51446725889  0.9945873
6398.52946726099  0.9948117
6398.54446726309  0.994482
6398.55946726519  0.9935663
6398.57446726729  0.9924297
6398.58946726939  0.9937209
6398.60446727149  0.9959043
6398.61946727359  0.9979676
6398.63446727569  0.9979048
6398.64946727779  0.9964491
6398.66446727989  0.9947481
6398.67946728199  0.9945639
6398.6944672841  0.9953526
6398.7094672862  0.9950837
6398.7244672883  0.9930688
6398.7394672904  0.9921277
6398.7544672925  0.9922414
6398.7694672946  0.992295
6398.7844672967  0.98988
6398.7994672988  0.9887686
6398.8144673009  0.9886447
6398.829467303  0.9888757
6398.8444673051  0.9896111
6398.8594673072  0.9901701
6398.8744673093  0.9898787
6398.8894673114  0.9878157
6398.9044673135  0.9871433
6398.9194673156  0.9874328
6398.9344673177  0.9877028
6398.9494673198  0.9888865
6398.9644673219  0.9888402
6398.979467324  0.9870622
6398.9944673261  0.9882889
6399.0094673282  0.9888232
6399.0244673303  0.9884149
6399.0394673324  0.9887481
6399.0544673345  0.9892075
6399.06946733661  0.9892823
6399.0844673387  0.9887815
6399.09946734081  0.9886558
6399.1144673429  0.9880233
6399.129467345  0.9869573
6399.14446734711  0.9871658
6399.15946734921  0.9880924
6399.17446735131  0.9886069
6399.18946735341  0.9876581
6399.20446735551  0.9874274
6399.21946735761  0.9876947
6399.23446735971  0.9877546
6399.24946736181  0.9857349
6399.26446736391  0.9845627
6399.27946736601  0.9844652
6399.29446736811  0.9848599
6399.30946737021  0.9851719
6399.32446737231  0.9851805
6399.33946737441  0.9845122
6399.35446737651  0.9823459
6399.36946737861  0.9790575
6399.38446738071  0.9758308
6399.39946738281  0.9755216
6399.41446738491  0.9761513
6399.42946738701  0.9760957
6399.44446738911  0.9743976
6399.45946739121  0.9734485
6399.47446739331  0.9724422
6399.48946739541  0.9714436
6399.50446739751  0.9715185
6399.51946739961  0.9703971
6399.53446740171  0.9682674
6399.54946740381  0.9653164
6399.56446740591  0.9605603
6399.57946740801  0.9557037
6399.59446741011  0.951127
6399.60946741222  0.9461803
6399.62446741432  0.9426568
6399.63946741642  0.9390045
6399.65446741852  0.9328216
6399.66946742062  0.9281465
6399.68446742272  0.9254681
6399.69946742482  0.9235096
6399.71446742692  0.9165984
6399.72946742902  0.9084743
6399.74446743112  0.8986058
6399.75946743322  0.8847085
6399.77446743532  0.869692
6399.78946743742  0.8532796
6399.80446743952  0.8338314
6399.81946744162  0.8096948
6399.83446744372  0.7825655
6399.84946744582  0.7521749
6399.86446744792  0.7155772
6399.87946745002  0.6733738
6399.89446745212  0.6277058
6399.90946745422  0.577432
6399.92446745632  0.5250261
6399.93946745842  0.4743759
6399.95446746052  0.4288187
6399.96946746262  0.392865
6399.98446746472  0.3650635
6399.99946746683  0.3519566
6400.01446746893  0.3625279
6400.02946747102  0.3917733
6400.04446747313  0.4317572
6400.05946747523  0.4808255
6400.07446747733  0.5389763
6400.08946747943  0.5972301
6400.10446748153  0.6511924
6400.11946748363  0.6990228
6400.13446748573  0.7375036
6400.14946748783  0.7691265
6400.16446748993  0.7919685
6400.17946749203  0.8004841
6400.19446749413  0.7996487
6400.20946749623  0.790257
6400.22446749833  0.7703674
6400.23946750043  0.7388188
6400.25446750253  0.6994261
6400.26946750463  0.656526
6400.28446750673  0.6195772
6400.29946750883  0.5938919
6400.31446751093  0.5860451
6400.32946751303  0.6072282
6400.34446751513  0.6460131
6400.35946751723  0.6955289
6400.37446751933  0.7515884
6400.38946752143  0.8072313
6400.40446752353  0.8547468
6400.41946752563  0.8930837
6400.43446752773  0.9198051
6400.44946752983  0.9386416
6400.46446753193  0.9519506
6400.47946753404  0.9597347
6400.49446753613  0.9654625
6400.50946753824  0.9693602
6400.52446754034  0.971928
6400.53946754244  0.9736557
6400.55446754454  0.9745226
6400.56946754664  0.9758488
6400.58446754874  0.9776081
6400.59946755084  0.9777468
6400.61446755294  0.9784142
6400.62946755504  0.9793298
6400.64446755714  0.9796742
6400.65946755924  0.9802307
6400.67446756134  0.9805656
6400.68946756344  0.9808924
6400.70446756554  0.9823883
6400.71946756764  0.9823446
6400.73446756974  0.981141
6400.74946757184  0.9801602
6400.76446757394  0.9805946
6400.77946757604  0.9808217
6400.79446757814  0.9802772
6400.80946758024  0.9798731
6400.82446758234  0.9800262
6400.83946758444  0.9803355
6400.85446758654  0.9807444
6400.86946758864  0.9830384
6400.88446759074  0.9845532
6400.89946759285  0.9846218
6400.91446759495  0.9852651
6400.92946759705  0.9865612
6400.94446759914  0.9877892
6400.95946760125  0.9876835
6400.97446760335  0.9861209
6400.98946760545  0.9858172
6401.00446760755  0.9869854
6401.01946760965  0.9869497
6401.03446761175  0.986303
6401.04946761385  0.9865652
6401.06446761595  0.9882894
6401.07946761805  0.987641
6401.09446762015  0.988037
6401.10946762225  0.9896262
6401.12446762435  0.989563
6401.13946762645  0.9904889
6401.15446762855  0.9917436
6401.16946763065  0.9922804
6401.18446763275  0.9923444
6401.19946763485  0.9922117
6401.21446763695  0.9921438
6401.22946763905  0.9924512
6401.24446764115  0.9918687
6401.25946764325  0.9914609
6401.27446764535  0.9919648
6401.28946764745  0.9921783
6401.30446764955  0.9928555
6401.31946765165  0.9940316
6401.33446765375  0.9952767
6401.34946765586  0.9965317
6401.36446765796  0.9963145
6401.37946766006  0.9943946
6401.39446766216  0.9946361
6401.40946766426  0.9944386
6401.42446766636  0.9937469
6401.43946766846  0.9935097
6401.45446767056  0.9936637
6401.46946767266  0.9938319
6401.48446767476  0.9943218
6401.49946767686  0.9962747
6401.51446767896  0.9966432
